Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,location
2012,105,103303,103303,410-420 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hudson's Coffee,"Part Ground , 410 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.96115694606831,-37.8089487079,"-37.8089487079, 144.96115694606831"
2012,113,110673,108118,83-129 Victoria Street MELBOURNE 3000,Melbourne (CBD),Gozleme Cafe,115-129 Victoria Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110673,108118,83-129 Victoria Street MELBOURNE 3000,Melbourne (CBD),Gozleme Cafe,115-129 Victoria Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110679,108118,Peel Street MELBOURNE 3000,Melbourne (CBD),La Cantina,"Stall 24,  Peel Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110679,108118,Peel Street MELBOURNE 3000,Melbourne (CBD),Pizza @ QV,"Stall 25,  Peel Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,12,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110679,108118,Peel Street MELBOURNE 3000,Melbourne (CBD),Pizza @ QV,"Stall 25,  Peel Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,36,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110679,108118,Peel Street MELBOURNE 3000,Melbourne (CBD),Romeo Takeaway Cafe,"Stall 7,  Peel Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,6,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110688,108118,65-81 Victoria Street MELBOURNE 3000,Melbourne (CBD),Ripe,75 Victoria Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110688,108118,65-81 Victoria Street MELBOURNE 3000,Melbourne (CBD),Cafe Verona,77 Victoria Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,18,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110688,108118,65-81 Victoria Street MELBOURNE 3000,Melbourne (CBD),Drums Cafe,71 Victoria Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,10,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110690,108118,507-523 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110696,108118,70-74 Therry Street MELBOURNE 3000,Melbourne (CBD),Electricity Substation,"Substation , 70-74 Therry Street MELBOURNE 3000",2620,Electricity Transmission,Seats - Outdoor,26,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,113,110696,108118,70-74 Therry Street MELBOURNE 3000,Melbourne (CBD),Invita,76 Therry Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,20,144.95694810815846,-37.80762482185,"-37.80762482185, 144.95694810815846"
2012,114,103233,103233,487 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Cafe Scaletti,487 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.9597924628951,-37.80760280695,"-37.80760280695, 144.9597924628951"
2012,114,103233,103233,487 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Cafe Scaletti,487 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9597924628951,-37.80760280695,"-37.80760280695, 144.9597924628951"
2012,114,103234,103234,489-499 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Jasper Kitchen,"Shop 2, 489-499 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9596335941916,-37.80750390935,"-37.80750390935, 144.9596335941916"
2012,114,103234,103234,489-499 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Jasper Kitchen,"Shop 2, 489-499 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.9596335941916,-37.80750390935,"-37.80750390935, 144.9596335941916"
2012,114,511516,511516,469 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Sando's Kebabs,"Ground , 469 Elizabeth Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.95996956103716,-37.807982986,"-37.807982986, 144.95996956103716"
2012,114,511518,511518,471 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Citi Noodle Cafe,471 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,9,144.95995230547737,-37.8079406896,"-37.8079406896, 144.95995230547737"
2012,114,511518,511518,471 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Citi Noodle Cafe,471 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.95995230547737,-37.8079406896,"-37.8079406896, 144.95995230547737"
2012,115,103298,103298,474-476 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Spot On Motorcycles Pty Ltd,474-476 Elizabeth Street MELBOURNE 3000,3912,Motor Cycle Retailing,Seats - Indoor,30,144.96056337689515,-37.80770990395,"-37.80770990395, 144.96056337689515"
2012,115,104102,104102,42-56 Franklin Street MELBOURNE 3000,Melbourne (CBD),Melba Cafe,"Unit 1, Ground , 50-56 Franklin Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9612244538,-37.80752124264042,"-37.80752124264042, 144.9612244538"
2012,115,104103,104103,34-38 Franklin Street MELBOURNE 3000,Melbourne (CBD),Miss Libertine @ Mac's Hotel,34-38 Franklin Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,160,144.96162023070002,-37.80751896490325,"-37.80751896490325, 144.96162023070002"
2012,115,110747,110747,499-511 Swanston Street MELBOURNE 3000,Melbourne (CBD),Melba 501,"Part Ground , 501 Swanston Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96192497309497,-37.80693100015,"-37.80693100015, 144.96192497309497"
2012,115,604778,587480,483 Swanston Street MELBOURNE 3000,Melbourne (CBD),Ma Ma Sichuan Restaurant,493 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,2,144.96208956473038,-37.8072889132,"-37.8072889132, 144.96208956473038"
2012,131,103978,111287,18-38 Siddeley Street DOCKLANDS 3005,Docklands,Baraonda,18-38 Siddeley Street DOCKLANDS 3005,4512,Takeaway Food Services,Seats - Indoor,9,144.95378254311902,-37.8225810114,"-37.8225810114, 144.95378254311902"
2012,131,103978,111287,18-38 Siddeley Street DOCKLANDS 3005,Docklands,Jamps Cafe,18-38 Siddeley Street DOCKLANDS 3005,4511,Cafes and Restaurants,Seats - Indoor,57,144.95378254311902,-37.8225810114,"-37.8225810114, 144.95378254311902"
2012,131,103978,111287,18-38 Siddeley Street DOCKLANDS 3005,Docklands,Degani Bakery Cafe,18-38 Siddeley Street DOCKLANDS 3005,4511,Cafes and Restaurants,Seats - Outdoor,26,144.95378254311902,-37.8225810114,"-37.8225810114, 144.95378254311902"
2012,203,103123,103123,258 Elgin Street CARLTON 3053,Carlton,Foo-Go's,258 Elgin Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9655338783,-37.796707042390736,"-37.796707042390736, 144.9655338783"
2012,204,101613,101613,377-391 Cardigan Street CARLTON 3053,Carlton,Clyde Hotel,377-391 Cardigan Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.96575431985002,-37.79725538717176,"-37.79725538717176, 144.96575431985002"
2012,204,109359,109359,768-804 Swanston Street CARLTON 3053,Carlton,Nando's College Square,804 Swanston Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,24,144.96517421557903,-37.79783367195,"-37.79783367195, 144.96517421557903"
2012,204,109359,109359,768-804 Swanston Street CARLTON 3053,Carlton,Little Downtown Szechuan Cuisine,802 Swanston Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.96517421557903,-37.79783367195,"-37.79783367195, 144.96517421557903"
2012,204,109359,109359,768-804 Swanston Street CARLTON 3053,Carlton,Nando's College Square,804 Swanston Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96517421557903,-37.79783367195,"-37.79783367195, 144.96517421557903"
2012,206,106113,106113,205-207 Lygon Street CARLTON 3053,Carlton,TM.A's Dumpling Den,88 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96655286072914,-37.8004575147,"-37.8004575147, 144.96655286072914"
2012,206,106114,106114,209 Lygon Street CARLTON 3053,Carlton,Il Cantuccio Restaurant,209 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9666012365799,-37.8004199017,"-37.8004199017, 144.9666012365799"
2012,206,106114,106114,209 Lygon Street CARLTON 3053,Carlton,Il Cantuccio Restaurant,209 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.9666012365799,-37.8004199017,"-37.8004199017, 144.9666012365799"
2012,206,106117,106117,215-217 Lygon Street CARLTON 3053,Carlton,Westpac,215 Lygon Street CARLTON 3053,6221,Banking,Seats - Outdoor,48,144.96670083839945,-37.8002805607,"-37.8002805607, 144.96670083839945"
2012,206,106124,106124,239 Lygon Street CARLTON 3053,Carlton,Original Lolly Store,239 Lygon Street CARLTON 3053,4129,Other Specialised Food Retailing,Seats - Outdoor,4,144.9667781127635,-37.7998282835,"-37.7998282835, 144.9667781127635"
2012,206,106130,106130,255-257 Lygon Street CARLTON 3053,Carlton,University Cafe,255 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,56,144.96683803030828,-37.79947758985,"-37.79947758985, 144.96683803030828"
2012,206,106137,106137,275 Lygon Street CARLTON 3053,Carlton,Lygon Street Cafe,275 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,70,144.9669104432781,-37.79905375595,"-37.79905375595, 144.9669104432781"
2012,207,106143,106143,303 Lygon Street CARLTON 3053,Carlton,Tiamo Coffee,303 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9670899579049,-37.798221186350005,"-37.798221186350005, 144.9670899579049"
2012,207,106144,106144,305 Lygon Street CARLTON 3053,Carlton,Tiamo 2,305 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9670778485212,-37.7981798783,"-37.7981798783, 144.9670778485212"
2012,207,106153,106153,331-335 Lygon Street CARLTON 3053,Carlton,Jimmy Watsons,331-335 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9671719066875,-37.7975110611,"-37.7975110611, 144.9671719066875"
2012,212,111336,106170,570 Lygon Street CARLTON 3053,Carlton,Freshpack,"Unit 1011, 570 Lygon Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,40,144.96904972795,-37.7931398711131,"-37.7931398711131, 144.96904972795"
2012,215,103141,103141,162 Elgin Street CARLTON 3053,Carlton,Esposito atToofey's,162 Elgin Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,70,144.9692795625,-37.79712601244168,"-37.79712601244168, 144.9692795625"
2012,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,Clare Castle Hotel,415-421 Rathdowne Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.9704268718,-37.796520432714345,"-37.796520432714345, 144.9704268718"
2012,216,103101,103101,161-169 Elgin Street CARLTON 3053,Carlton,Cafe Itch,"Ground , 169 Elgin Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9692945960362,-37.7975804874,"-37.7975804874, 144.9692945960362"
2012,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,Pugg Mahones,171-175 Elgin Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,19,144.96870746214594,-37.79750606265,"-37.79750606265, 144.96870746214594"
2012,217,103711,103711,172-174 Faraday Street CARLTON 3053,Carlton,The Carlton Wine Room,"Ground , 172-174 Faraday Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,100,144.96858566564998,-37.79858387857861,"-37.79858387857861, 144.96858566564998"
2012,217,511124,511124,183 Elgin Street CARLTON 3053,Carlton,Red Rock Pizza Bar & Restaurant,183 Elgin Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,44,144.96838433795,-37.79752923641594,"-37.79752923641594, 144.96838433795"
2012,218,106203,106203,334-336 Lygon Street CARLTON 3053,Carlton,Key On The Wall Restaurant,334-336 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,95,144.96749289961951,-37.7991637632,"-37.7991637632, 144.96749289961951"
2012,218,106209,106209,320 Lygon Street CARLTON 3053,Carlton,Donnini's,320 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,70,144.96749787305333,-37.79953963405001,"-37.79953963405001, 144.96749787305333"
2012,218,106210,106210,316-318 Lygon Street CARLTON 3053,Carlton,Copperwood,316-318 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,160,144.9675889379413,-37.79962581345,"-37.79962581345, 144.9675889379413"
2012,218,106216,106216,294-296 Lygon Street CARLTON 3053,Carlton,Cafe Trevi,294-296 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.96734854726088,-37.8000449078,"-37.8000449078, 144.96734854726088"
2012,218,106216,106216,294-296 Lygon Street CARLTON 3053,Carlton,Cafe Trevi,294-296 Lygon Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96734854726088,-37.8000449078,"-37.8000449078, 144.96734854726088"
2012,218,106218,106218,290 Lygon Street CARLTON 3053,Carlton,La Parisienne Pates,290 Lygon Street CARLTON 3053,4129,Other Specialised Food Retailing,Seats - Outdoor,12,144.9673259820227,-37.80017877415,"-37.80017877415, 144.9673259820227"
2012,218,106222,106222,270-276 Lygon Street CARLTON 3053,Carlton,University Hotel,"Part Ground , 272 Lygon Street CARLTON 3053",4520,"Pubs, Taverns and Bars",Seats - Outdoor,58,144.96724408904998,-37.80052682319415,"-37.80052682319415, 144.96724408904998"
2012,223,103086,103086,109 Elgin Street CARLTON 3053,Carlton,Abla's Restaurant,109 Elgin Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,75,144.97103374745,-37.79781000893835,"-37.79781000893835, 144.97103374745"
2012,224,108247,108247,114-116 Rathdowne Street CARLTON 3053,Carlton,Paris Go Bistro,114-116 Rathdowne Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,55,144.97088484806574,-37.796955912,"-37.796955912, 144.97088484806574"
2012,225,108238,108238,154-156 Rathdowne Street CARLTON 3053,Carlton,Carlton Chinese Noodle Cafe,154-156 Rathdowne Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,15,144.97107405887925,-37.795856961,"-37.795856961, 144.97107405887925"
2012,226,108232,108232,172 Rathdowne Street CARLTON 3053,Carlton,Fu Lu Chinese Cafe,172 Rathdowne Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97115958425036,-37.795322493650005,"-37.795322493650005, 144.97115958425036"
2012,226,108233,108233,168-170 Rathdowne Street CARLTON 3053,Carlton,La Contadina Restaurant,168-170 Rathdowne Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,75,144.97114936938073,-37.795381148,"-37.795381148, 144.97114936938073"
2012,226,108234,108234,166 Rathdowne Street CARLTON 3053,Carlton,Moretons Brasserie,166 Rathdowne Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,38,144.9711399460081,-37.79543525785,"-37.79543525785, 144.9711399460081"
2012,230,106969,106969,237-239 Nicholson Street CARLTON 3053,Carlton,French Lettuce,"Ground , 237 Nicholson Street CARLTON 3053",4512,Takeaway Food Services,Seats - Outdoor,9,144.97513501910876,-37.794398611350005,"-37.794398611350005, 144.97513501910876"
2012,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Blue Print Eatery & Bar,"Ground , 224 Pelham Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9583278938,-37.8016948139155,"-37.8016948139155, 144.9583278938"
2012,239,107548,107548,222-224 Pelham Street MELBOURNE 3000,Carlton,Blue Print Eatery & Bar,"Ground , 224 Pelham Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9583278938,-37.8016948139155,"-37.8016948139155, 144.9583278938"
2012,240,104466,104466,153-163 Barry Street CARLTON 3053,Carlton,Baretto Cafe,"Ground , 161 Barry Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,36,144.95928106316433,-37.80023252055,"-37.80023252055, 144.95928106316433"
2012,240,107550,107550,156-180 Berkeley Street CARLTON 3053,Carlton,Bar Commercio,"Part Ground , 156-180 Berkeley Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,20,144.95882010075002,-37.801557387104566,"-37.801557387104566, 144.95882010075002"
2012,242,101255,101255,197-235 Bouverie Street CARLTON 3053,Carlton,The Graduate Union of the University of Melbourne,230-234 Bouverie Street CARLTON 3053,4400,Accommodation,Seats - Indoor,200,144.9616181477598,-37.8010367625,"-37.8010367625, 144.9616181477598"
2012,242,104461,104461,191-197 Grattan Street CARLTON 3053,Carlton,Prince Alfred Hotel,191-197 Grattan Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,30,144.96220862035,-37.80045758706994,"-37.80045758706994, 144.96220862035"
2012,242,104461,104461,191-197 Grattan Street CARLTON 3053,Carlton,Prince Alfred Hotel,191-197 Grattan Street CARLTON 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.96220862035,-37.80045758706994,"-37.80045758706994, 144.96220862035"
2012,243,105654,105654,22-40 Lincoln Square North CARLTON 3053,Carlton,Bouverie Deli,154 Lincoln Square North CARLTON 3053,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96273111491138,-37.80133608055,"-37.80133608055, 144.96273111491138"
2012,243,105654,105654,22-40 Lincoln Square North CARLTON 3053,Carlton,Bouverie Deli,154 Lincoln Square North CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,8,144.96273111491138,-37.80133608055,"-37.80133608055, 144.96273111491138"
2012,243,109330,109330,743-751 Swanston Street CARLTON 3053,Carlton,KFC Carlton,"Shop 2, 743-751 Swanston Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,22,144.96364221948966,-37.8006200346,"-37.8006200346, 144.96364221948966"
2012,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rakuzen Simple Japanese,"Shop 3, Ground , 121 Cardigan Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,36,144.96510407333045,-37.8007707279,"-37.8007707279, 144.96510407333045"
2012,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,"Shop 1, Ground , 121 Cardigan Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Indoor,58,144.96510407333045,-37.8007707279,"-37.8007707279, 144.96510407333045"
2012,245,104450,104450,251-257 Cardigan Street CARLTON 3053,Carlton,Rice Bar Not Only Rice,"Shop 1, Ground , 121 Cardigan Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,40,144.96510407333045,-37.8007707279,"-37.8007707279, 144.96510407333045"
2012,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Momo Sushi,660 Swanston Street CARLTON 3053,4512,Takeaway Food Services,Seats - Indoor,18,144.9641972781669,-37.8009617862,"-37.8009617862, 144.9641972781669"
2012,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Subway Carlton,672-674 Swanston Street CARLTON 3053,4512,Takeaway Food Services,Seats - Outdoor,9,144.9641972781669,-37.8009617862,"-37.8009617862, 144.9641972781669"
2012,245,110987,110987,660-674 Swanston Street CARLTON 3053,Carlton,Momo Sushi,660 Swanston Street CARLTON 3053,4512,Takeaway Food Services,Seats - Outdoor,6,144.9641972781669,-37.8009617862,"-37.8009617862, 144.9641972781669"
