lifespan_numeric,industry_cafe,log_seats,outdoor_seating,mixed_seating,same_ind,other_ind,on_best_street,on_worst_street,clue_melbourne__cbd_,clue_carlton,clue_docklands,clue_southbank,clue_north_melbourne,clue_west_melbourne__residential_,clue_east_melbourne,clue_parkville,clue_melbourne__remainder_,clue_kensington,property_competition
2,0,1.0986122886681098,1,0,50,298,0,0,1,0,0,0,0,0,0,0,0,0,9
2,0,2.302585092994046,0,0,44,268,0,0,1,0,0,0,0,0,0,0,0,0,10
22,1,3.4339872044851463,0,0,92,5,0,0,1,0,0,0,0,0,0,0,0,0,5
7,1,4.2626798770413155,0,0,92,5,0,0,1,0,0,0,0,0,0,0,0,0,5
2,1,4.110873864173311,0,0,180,26,0,0,1,0,0,0,0,0,0,0,0,0,4
16,1,5.049856007249537,0,1,92,5,0,0,1,0,0,0,0,0,0,0,0,0,5
11,1,4.110873864173311,0,0,144,15,0,0,1,0,0,0,0,0,0,0,0,0,4
8,1,5.771441123130016,0,1,207,33,0,0,1,0,0,0,0,0,0,0,0,0,6
2,1,4.983606621708336,0,1,267,45,0,0,1,0,0,0,0,0,0,0,0,0,10
3,1,4.110873864173311,0,0,91,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.6109179126442243,0,1,172,23,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.61512051684126,0,0,113,11,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,3.367295829986474,0,1,29,200,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8918202981106265,0,0,295,44,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,4.795790545596741,0,0,93,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8066624897703196,0,0,285,41,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,4.04305126783455,0,0,183,20,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,3.9318256327243257,0,0,183,20,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,3.044522437723423,0,0,30,219,0,0,1,0,0,0,0,0,0,0,0,0,2
3,0,2.70805020110221,0,0,39,309,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.9318256327243257,0,0,128,11,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.060443010546419,0,0,93,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,272,34,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.8066624897703196,0,1,91,5,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.23410650459726,0,1,137,12,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.51085950651685,0,0,244,31,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.394449154672439,0,0,90,2,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.795790545596741,0,0,249,26,0,0,1,0,0,0,0,0,0,0,0,0,1
13,1,4.948759890378168,0,0,90,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.9318256327243257,0,0,89,2,0,0,1,0,0,0,0,0,0,0,0,0,1
18,1,5.198497031265826,0,0,89,2,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,4.110873864173311,0,0,110,6,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,5.484796933490655,0,0,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.61512051684126,0,0,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.61512051684126,0,0,69,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.58351893845611,0,0,83,3,0,0,1,0,0,0,0,0,0,0,0,0,2
18,0,2.0794415416798357,0,0,4,100,0,0,1,0,0,0,0,0,0,0,0,0,3
9,1,3.6109179126442243,0,0,69,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.713572066704308,0,1,99,5,0,0,1,0,0,0,0,0,0,0,0,0,3
6,1,4.394449154672439,0,0,167,21,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.442651256490317,0,1,120,11,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.9318256327243257,0,0,86,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,5.484796933490655,0,1,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,4.465908118654584,0,1,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,4.962844630259907,0,1,75,4,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,3.828641396489095,0,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,3.4011973816621555,0,0,107,11,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,4.795790545596741,0,1,48,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.3706380281276624,0,1,48,4,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,3.9318256327243257,0,0,100,13,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.890349128221754,0,1,72,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.7612001156935624,0,1,58,7,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,3.7612001156935624,0,1,74,10,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,3.044522437723423,0,1,3,41,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.4965075614664802,0,0,125,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.919980925828125,0,1,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.23410650459726,0,1,56,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.04305126783455,0,0,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.4965075614664802,0,1,113,14,0,0,1,0,0,0,0,0,0,0,0,0,1
15,1,3.9889840465642745,0,1,38,4,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,3.828641396489095,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,1.9459101490553132,0,0,52,63,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.2188758248682006,0,1,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0,3.6109179126442243,0,1,3,20,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,4.143134726391533,0,1,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,2.70805020110221,0,0,2,44,0,0,0,1,0,0,0,0,0,0,0,0,0
12,0,2.9444389791664403,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4.110873864173311,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.04305126783455,0,1,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,4.2626798770413155,0,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3.2188758248682006,0,1,104,21,0,0,0,1,0,0,0,0,0,0,0,0,1
15,1,4.07753744390572,0,1,60,14,0,0,0,1,0,0,0,0,0,0,0,0,1
6,1,3.912023005428146,0,1,83,19,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3.970291913552122,0,0,60,14,0,0,0,1,0,0,0,0,0,0,0,0,1
22,1,4.2626798770413155,0,0,78,2,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,2.833213344056216,0,0,137,13,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,3.9889840465642745,0,1,57,22,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,3.044522437723423,0,1,32,75,0,0,1,0,0,0,0,0,0,0,0,0,1
19,0,3.044522437723423,0,1,46,90,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3.9318256327243257,0,1,161,94,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,3.9318256327243257,0,1,116,68,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.4339872044851463,0,1,103,55,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.833213344056216,0,1,21,58,0,0,1,0,0,0,0,0,0,0,0,0,1
22,0,2.3978952727983707,0,0,21,57,0,0,1,0,0,0,0,0,0,0,0,0,4
2,0,3.258096538021482,0,1,74,129,0,0,1,0,0,0,0,0,0,0,0,0,7
10,0,3.1354942159291497,0,1,21,57,0,0,1,0,0,0,0,0,0,0,0,0,4
22,1,3.6635616461296463,0,1,56,22,0,0,1,0,0,0,0,0,0,0,0,0,4
20,0,2.5649493574615367,0,0,32,73,0,0,1,0,0,0,0,0,0,0,0,0,5
10,0,2.0794415416798357,0,0,32,73,0,0,1,0,0,0,0,0,0,0,0,0,5
2,1,4.02535169073515,0,0,56,22,0,0,1,0,0,0,0,0,0,0,0,0,4
12,1,3.8501476017100584,0,1,72,33,0,0,1,0,0,0,0,0,0,0,0,0,5
22,0,2.70805020110221,0,0,21,57,0,0,1,0,0,0,0,0,0,0,0,0,4
13,0,2.9444389791664403,0,1,66,115,0,0,1,0,0,0,0,0,0,0,0,0,7
19,0,2.302585092994046,0,0,47,88,0,0,1,0,0,0,0,0,0,0,0,0,6
12,1,3.9512437185814275,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,2.833213344056216,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
15,1,4.343805421853684,0,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,3.713572066704308,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,4.174387269895637,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,3.6109179126442243,0,1,77,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.61512051684126,0,0,114,5,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,3.295836866004329,0,1,9,38,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.290459441148391,0,0,41,14,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,2.9444389791664403,0,1,10,26,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.795790545596741,0,1,70,26,0,0,1,0,0,0,0,0,0,0,0,0,3
7,0,3.4339872044851463,0,0,10,24,0,0,1,0,0,0,0,0,0,0,0,0,6
4,1,3.044522437723423,0,0,70,26,0,0,1,0,0,0,0,0,0,0,0,0,10
6,1,5.153291594497779,0,1,17,8,0,0,1,0,0,0,0,0,0,0,0,0,5
9,1,4.736198448394496,0,1,55,24,0,0,1,0,0,0,0,0,0,0,0,0,8
2,1,3.58351893845611,0,0,70,26,0,0,1,0,0,0,0,0,0,0,0,0,10
22,1,4.394449154672439,0,0,17,8,0,0,1,0,0,0,0,0,0,0,0,0,5
3,1,3.6109179126442243,0,0,100,31,0,0,1,0,0,0,0,0,0,0,0,0,6
2,1,4.532599493153256,0,1,89,31,0,0,1,0,0,0,0,0,0,0,0,0,9
11,1,4.6913478822291435,0,1,35,18,0,0,1,0,0,0,0,0,0,0,0,0,10
13,0,1.9459101490553132,1,0,17,36,0,0,1,0,0,0,0,0,0,0,0,0,10
2,1,4.110873864173311,0,0,17,8,0,0,1,0,0,0,0,0,0,0,0,0,5
13,0,3.828641396489095,0,0,7,18,0,0,1,0,0,0,0,0,0,0,0,0,5
18,0,2.9444389791664403,0,0,17,36,0,0,1,0,0,0,0,0,0,0,0,0,10
2,1,3.5553480614894135,0,0,17,8,0,0,1,0,0,0,0,0,0,0,0,0,5
13,1,4.442651256490317,0,1,35,18,0,0,1,0,0,0,0,0,0,0,0,0,10
9,1,3.5553480614894135,0,0,23,11,0,0,1,0,0,0,0,0,0,0,0,0,6
2,1,3.044522437723423,0,0,89,31,0,0,1,0,0,0,0,0,0,0,0,0,9
7,1,4.204692619390966,0,1,23,11,0,0,1,0,0,0,0,0,0,0,0,0,6
11,1,4.574710978503383,0,0,17,8,0,0,1,0,0,0,0,0,0,0,0,0,5
16,0,3.2188758248682006,0,0,8,33,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,5.231108616854587,0,1,99,25,0,0,1,0,0,0,0,0,0,0,0,0,2
1,1,3.044522437723423,0,0,126,26,0,0,1,0,0,0,0,0,0,0,0,0,3
7,0,2.70805020110221,0,1,8,33,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.007333185232471,0,1,116,26,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,3.9318256327243257,0,0,132,26,0,0,1,0,0,0,0,0,0,0,0,0,2
1,1,3.9318256327243257,0,0,126,26,0,0,1,0,0,0,0,0,0,0,0,0,3
2,0,3.2188758248682006,0,0,4,27,0,0,1,0,0,0,0,0,0,0,0,0,0
13,0,2.70805020110221,0,1,19,68,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,5.407171771460119,0,1,67,20,0,0,1,0,0,0,0,0,0,0,0,0,2
22,1,4.2626798770413155,0,0,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.574710978503383,0,0,65,15,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.394449154672439,0,0,44,9,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.02535169073515,0,0,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.713572066704308,0,0,32,7,0,0,1,0,0,0,0,0,0,0,0,0,3
12,1,5.081404364984463,0,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,3
3,1,4.356708826689592,0,1,24,4,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,4.795790545596741,0,1,86,17,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,3.4339872044851463,0,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,5.081404364984463,0,0,66,13,0,0,1,0,0,0,0,0,0,0,0,0,2
16,1,4.6913478822291435,0,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,3
1,1,4.127134385045092,0,1,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4965075614664802,0,1,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.6375861597263857,0,1,47,9,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.61512051684126,0,1,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,2.3978952727983707,0,0,50,18,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,3.6635616461296463,0,1,17,51,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,3.4339872044851463,0,0,50,18,0,0,1,0,0,0,0,0,0,0,0,0,2
4,0,2.0794415416798357,0,0,76,138,0,0,1,0,0,0,0,0,0,0,0,0,3
7,0,3.4657359027997265,0,1,35,71,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,3.4339872044851463,0,0,61,26,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0,3.1354942159291497,0,1,25,62,0,0,1,0,0,0,0,0,0,0,0,0,2
10,1,2.70805020110221,0,0,102,55,0,0,1,0,0,0,0,0,0,0,0,0,2
4,0,2.0794415416798357,0,0,63,110,0,0,1,0,0,0,0,0,0,0,0,0,3
10,1,3.6635616461296463,0,1,104,72,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.330733340286331,0,0,119,74,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,4.61512051684126,0,0,79,44,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,4.02535169073515,0,0,79,44,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,3.1354942159291497,0,1,29,66,0,0,1,0,0,0,0,0,0,0,0,0,2
3,1,3.912023005428146,0,1,53,20,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,5.25227342804663,0,0,53,20,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.5553480614894135,0,0,89,52,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.044522437723423,0,0,104,62,0,0,1,0,0,0,0,0,0,0,0,0,3
14,0,3.367295829986474,0,0,20,59,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.4339872044851463,0,0,58,21,0,0,1,0,0,0,0,0,0,0,0,0,3
16,0,2.1972245773362196,0,0,20,59,0,0,1,0,0,0,0,0,0,0,0,0,3
5,0,1.9459101490553132,0,0,61,105,0,0,1,0,0,0,0,0,0,0,0,0,3
1,1,3.6109179126442243,0,0,72,34,0,0,1,0,0,0,0,0,0,0,0,0,3
4,0,3.044522437723423,0,0,86,137,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,2.302585092994046,0,0,20,59,0,0,1,0,0,0,0,0,0,0,0,0,3
3,0,3.044522437723423,0,0,76,119,0,0,1,0,0,0,0,0,0,0,0,0,3
3,0,2.302585092994046,0,0,33,73,0,0,1,0,0,0,0,0,0,0,0,0,3
2,0,2.5649493574615367,0,0,107,168,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.302585092994046,0,0,120,190,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.4339872044851463,0,0,115,78,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.709530201312334,0,1,57,23,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,3.6635616461296463,0,0,115,78,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,4.61512051684126,0,1,57,23,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,4.709530201312334,0,1,75,35,0,0,1,0,0,0,0,0,0,0,0,0,1
12,1,4.948759890378168,0,0,58,16,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.948759890378168,0,0,150,59,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.948759890378168,0,0,39,10,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,4.418840607796598,0,0,39,10,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.127134385045092,0,0,132,33,0,0,1,0,0,0,0,0,0,0,0,0,6
8,0,3.091042453358316,0,0,32,133,0,0,1,0,0,0,0,0,0,0,0,0,6
8,1,3.7612001156935624,0,0,132,33,0,0,1,0,0,0,0,0,0,0,0,0,6
2,1,4.127134385045092,0,0,141,41,0,0,1,0,0,0,0,0,0,0,0,0,7
6,0,2.1972245773362196,0,0,40,142,0,0,1,0,0,0,0,0,0,0,0,0,7
10,1,4.6913478822291435,0,1,111,26,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.9318256327243257,0,0,181,46,0,0,1,0,0,0,0,0,0,0,0,0,3
8,1,3.8066624897703196,0,1,58,7,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,4.61512051684126,0,1,80,15,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,4.007333185232471,0,1,145,37,0,0,1,0,0,0,0,0,0,0,0,0,2
3,1,4.61512051684126,0,1,58,7,0,0,1,0,0,0,0,0,0,0,0,0,2
16,1,5.25227342804663,0,1,41,4,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.007333185232471,0,1,111,26,0,0,1,0,0,0,0,0,0,0,0,0,3
7,1,4.61512051684126,0,0,97,20,0,0,1,0,0,0,0,0,0,0,0,0,3
8,1,5.017279836814924,0,1,68,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.093750200806762,0,1,46,6,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,3.912023005428146,0,1,120,22,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,3.912023005428146,0,1,76,10,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,4.709530201312334,0,1,56,8,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,3.2188758248682006,0,1,4,38,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.709530201312334,0,0,36,5,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,4.51085950651685,0,1,35,5,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.382026634673881,0,1,62,9,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,3.713572066704308,0,1,49,10,0,0,1,0,0,0,0,0,0,0,0,0,2
6,1,4.110873864173311,0,0,28,5,0,0,1,0,0,0,0,0,0,0,0,0,1
13,1,4.02535169073515,0,1,28,5,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.58351893845611,0,0,78,14,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,5.087596335232384,0,1,45,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.143134726391533,0,1,78,14,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,4.204692619390966,0,1,52,9,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,5.231108616854587,0,1,52,9,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4.812184355372417,0,0,109,33,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,4.605170185988092,0,1,61,16,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.110873864173311,0,0,61,16,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,4.2626798770413155,0,0,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3.7376696182833684,0,1,109,33,0,0,1,0,0,0,0,0,0,0,0,0,3
8,1,5.081404364984463,0,1,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3.4965075614664802,0,1,109,33,0,0,1,0,0,0,0,0,0,0,0,0,3
6,1,3.4339872044851463,0,0,77,22,0,0,1,0,0,0,0,0,0,0,0,0,1
13,1,3.7612001156935624,0,1,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.871201010907891,0,1,83,20,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.77912349311153,0,1,28,4,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.663439094112067,0,1,37,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.044522437723423,0,0,46,17,0,0,1,0,0,0,0,0,0,0,0,0,5
2,1,2.5649493574615367,0,0,57,19,0,0,1,0,0,0,0,0,0,0,0,0,5
6,0,1.9459101490553132,0,0,2,15,0,0,1,0,0,0,0,0,0,0,0,0,3
7,1,3.6109179126442243,0,1,46,17,0,0,1,0,0,0,0,0,0,0,0,0,5
13,1,2.833213344056216,0,0,23,4,0,0,1,0,0,0,0,0,0,0,0,0,3
5,1,3.4965075614664802,0,0,30,8,0,0,1,0,0,0,0,0,0,0,0,0,4
17,1,3.6375861597263857,0,1,14,3,0,0,1,0,0,0,0,0,0,0,0,0,3
11,1,3.4339872044851463,0,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.6109179126442243,1,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,3
5,1,3.1780538303479458,0,1,46,17,0,0,1,0,0,0,0,0,0,0,0,0,5
11,1,3.367295829986474,0,1,30,8,0,0,1,0,0,0,0,0,0,0,0,0,4
11,1,4.23410650459726,0,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1.791759469228055,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.58351893845611,0,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,4.394449154672439,0,0,34,9,0,0,1,0,0,0,0,0,0,0,0,0,3
9,1,3.713572066704308,0,1,24,4,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,4.532599493153256,0,1,24,4,0,0,1,0,0,0,0,0,0,0,0,0,2
11,0,3.1354942159291497,0,1,6,31,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,3.6635616461296463,0,1,15,3,0,0,1,0,0,0,0,0,0,0,0,0,2
15,0,1.6094379124341003,0,0,2,16,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,4.553876891600541,0,1,15,3,0,0,1,0,0,0,0,0,0,0,0,0,2
3,1,3.1780538303479458,0,1,102,31,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,3.5263605246161616,0,0,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.204692619390966,0,0,103,30,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,3.713572066704308,0,0,6,35,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,4.48863636973214,0,0,54,16,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,4.394449154672439,0,0,15,55,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.713572066704308,0,0,32,5,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,3.5263605246161616,0,0,4,33,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,4.143134726391533,0,1,91,27,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,3.4339872044851463,0,0,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.330733340286331,0,0,57,17,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.332204510175204,0,0,36,6,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,3.58351893845611,0,0,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,3.2188758248682006,0,1,16,58,0,0,1,0,0,0,0,0,0,0,0,0,3
14,1,4.812184355372417,0,1,57,17,0,0,1,0,0,0,0,0,0,0,0,0,3
11,1,5.3981627015177525,0,0,29,5,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.795790545596741,0,0,98,26,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.727387818712341,0,1,28,5,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.394449154672439,0,0,29,6,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,3.4339872044851463,0,0,29,6,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.8501476017100584,0,1,31,6,0,0,1,0,0,0,0,0,0,0,0,0,2
8,0,3.1354942159291497,0,0,5,32,0,0,1,0,0,0,0,0,0,0,0,0,2
11,1,3.713572066704308,0,1,46,8,0,0,1,0,0,0,0,0,0,0,0,0,2
7,1,3.1354942159291497,0,0,79,16,0,0,1,0,0,0,0,0,0,0,0,0,2
6,1,4.110873864173311,0,0,31,6,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,3.9318256327243257,0,1,100,21,0,0,1,0,0,0,0,0,0,0,0,0,2
12,1,4.110873864173311,0,1,79,16,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,3.4339872044851463,0,0,35,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.833213344056216,0,0,20,101,0,0,1,0,0,0,0,0,0,0,0,0,2
5,0,2.833213344056216,0,0,24,114,0,0,1,0,0,0,0,0,0,0,0,0,2
13,1,3.4339872044851463,0,0,48,8,0,0,1,0,0,0,0,0,0,0,0,0,3
3,0,2.772588722239781,0,0,27,125,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,3.044522437723423,0,0,61,8,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,3.8501476017100584,0,1,48,8,0,0,1,0,0,0,0,0,0,0,0,0,3
5,0,2.5649493574615367,0,0,15,84,0,0,1,0,0,0,0,0,0,0,0,0,2
14,1,3.4339872044851463,0,0,83,16,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,3.9318256327243257,0,0,113,25,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,2.833213344056216,0,0,48,8,0,0,1,0,0,0,0,0,0,0,0,0,3
6,0,3.367295829986474,0,1,7,49,0,0,1,0,0,0,0,0,0,0,0,0,3
11,0,3.1354942159291497,0,0,14,87,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.204692619390966,0,1,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.276666119016055,0,1,60,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.58351893845611,0,0,34,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.276666119016055,0,1,72,9,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.394449154672439,0,0,86,17,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.198497031265826,0,0,39,7,0,0,1,0,0,0,0,0,0,0,0,0,0
